Domain,Having_@_symbol,Having_IP,Path,Prefix_suffix_separation,Protocol,Redirection_//_symbol,Sub_domains,URL_Length,age_domain,dns_record,domain_registration_length,http_tokens,label,statistical_report,tiny_url,web_traffic
1drv.ms,0,0,/xs/s!AvfoNB0AXVhBqm2v9e3mLYZGm2Y8,0,https,0,0,0,0,0,1,0,1,0,0,2
ow.ly,0,0,/2G1V30bdj5z,0,http,0,0,0,1,0,1,0,1,1,1,2
distrisopecas.com.br,0,0,/contato/Adobepdf/,0,http,0,0,0,1,0,1,0,1,0,0,1
muvolam.com,0,0,//yahu/yahoo/login_verify2&amp;.src=ym/mail.html,0,http,1,2,2,2,0,2,0,1,0,0,1
unitedgpdev.com,0,0,/fonts/paglg/personas/,0,http,0,0,0,0,0,1,0,1,0,0,2
asyastil.com,0,0,/cats/3/1/06/87zrazsazr4a9raz/,0,http,0,0,0,1,1,1,0,1,1,0,1
web-appsantander.com,0,0,/pessoajuridica/index.html,1,http,0,0,0,1,1,1,0,1,1,0,1
fb-securityloginfo406txt.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
fb-securityloginfo407txt.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
www.paypal-customerfeedback.com,0,0,/,1,https,0,0,2,2,0,2,0,1,0,0,0
sign-app-privacy.hol.es,0,0,/logins.php,1,http,0,2,0,1,1,1,0,1,1,0,1
fedex.com-0289.systems,0,0,/d4f9b7694dfe6fb2424e2702b25e4c8f/,1,http,0,0,2,1,0,1,0,1,1,1,1
fedex.com-0289.systems,0,0,/c020032173ca2ec8e69b523158bb67ee/,1,http,0,0,2,1,0,1,0,1,1,1,1
fedex.com-0289.systems,0,0,/track.php,1,http,0,2,0,1,0,1,0,1,1,1,1
fedex.56690.services,0,0,/rd01.htm,0,http,0,2,0,1,0,1,0,1,1,0,1
pleasantonassembly.org,0,0,/vendor_extra/pear/xs/,0,http,0,0,0,0,0,1,0,1,0,0,1
cover-acct1029.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
suspended-fb.hol.es,0,0,/logins.php,1,http,0,2,0,1,1,1,0,1,1,0,1
freestyle.d934713.u-telcom.net,0,0,/Boa_Fud_2016/home/login.php,1,http,0,1,1,0,0,1,0,1,0,0,2
rooferexpert.com,1,0,/css/8933617-dosar-nr-1817842015/394c-4735-8239-9c8f64a5248/botosani_firme/62d8fdbacfc03c476d4fb331d04bb3e8/,0,http,0,1,1,0,0,1,0,1,0,1,1
demo.369usa.com,0,0,/admin/mobile.free.fr/c5dd3c6e449f9a592032f9d54c987417/moncompte/confirmation.php,0,http,0,1,1,0,0,1,0,1,1,0,2
dhalander.com.br,0,0,/cadastro_cliente77/atendimento_pessoa_fisica/atualizar/index1.php,0,http,0,2,1,1,0,1,0,1,0,0,1
classified38.ir,0,0,/pedro/avast-verified-secured-shared-files-2017/document.php,0,http,0,0,1,1,0,1,0,1,1,0,1
jnep.sumdu.edu.ua,0,0,/images/fra/fraaa/fraaaaa/9b4465016edb09ae73e4c0b2f1da1d44/,0,http,0,2,1,1,0,1,0,1,0,0,0
confifsk.sumdu.edu.ua,0,0,/images/fra/fraaa/fraaaaa/index.php,0,http,0,1,2,1,0,1,0,1,0,0,0
www.gem.tools,0,0,/shell/dejiwire/fmsk/garyspeed/23f054ce024a3113f0301273182520ca/,0,https,0,0,1,0,0,1,0,1,0,0,1
sunnsand.biz,0,0,/pics/qgrpmkdbnfvcsxeropwkm/secureserver.caconexoes.com.br/home/login.php,0,http,0,1,1,1,0,1,0,1,1,0,1
garrisoncontracting.ca,0,0,/wp-content/gallery/doors/ele/,0,http,0,0,2,0,0,1,0,1,0,0,1
hecmk.com,0,0,/doc/es/,0,http,0,0,0,1,1,1,0,1,1,0,1
unione-ae.com,0,0,/gallery/Purchase/googledrive.php,1,http,0,0,0,0,0,1,0,1,0,0,1
payasgo.org,1,0,/exoduse/review/index.php,0,http,0,2,2,2,0,1,0,1,0,0,1
kalempong-godang-2017.16mb.com,0,0,/blocked/recovery_login.html,1,http,0,2,2,0,1,0,0,1,1,0,1
unblocking-notice.co.nf,0,0,/verify/index.htm,1,http,0,2,0,0,0,1,0,1,0,0,0
fb-secure-notifications.hol.es,0,0,/service/index.php,1,http,0,2,2,1,1,1,0,1,1,0,1
radiocatolicalaconsentida.com,1,0,/funciones/oba/DHLAUTO/DHLAUTO/DHL%20AUTO/dhl.php,0,http,0,1,1,0,0,1,0,1,0,0,1
mobile-free.kofoed-fr.com,0,0,/Compte/93843687342927348376/8325682376834768237648/09644/5d413/moncompte/index.php,1,http,0,2,1,1,1,1,0,1,1,0,1
mashtaresort.com,0,0,/mail.htm,0,http,0,0,1,2,0,2,0,1,0,1,2
mobile-free.kofoed-fr.com,0,0,/Compte/93843687342927348376/8325682376834768237648/92029/d8cd1/moncompte/index.php,1,http,0,2,1,1,1,1,0,1,1,0,1
www.jomjb.com,0,0,/adobeaa/JSK/Adobe/adobeaa/c508d1ed1a9423f3071c338285cc3792/,0,http,0,0,1,0,0,1,0,1,0,0,1
faboleena.com,0,0,/js/infortis/jquery/plugins/minicolors/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/33bc67b63168dcc8f929990039d7cccb/index_2.html,0,http,0,0,1,1,1,1,0,1,1,0,1
www.guzheng.com.my,0,0,/libraries/joomla/session/storage/regional/2f8a3b8b8d138ec1436f68f5ef5c9288/Connexion.php,0,http,0,1,1,1,1,1,0,1,0,0,1
www.ioam.org.cn,0,0,/plugins/system/AtendimentoCliente-98.890.332_/654fa6we54f6a4u6d5fi4fgu65o4fgh354d1f3ga2sd4fa8sdf7a9sdf.html,0,http,0,1,1,1,0,1,0,1,0,0,2
theparlourbeautyrooms.ie,0,0,/dehl/Yah/T/Y1.html,0,https,0,0,0,1,0,1,0,1,0,0,2
loogin-facebook-settinggst.esy.es,0,0,/confirmations/,1,http,0,0,2,1,1,1,0,1,1,0,1
halpcenter-acontscheck.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
